Date,Open,High,Low,Close,Volume,HMA55
2020-01-01,185.15,186.7,183.6,184.45,25968357,
2020-01-02,185,194.7,184.6,193.75,57289863,
2020-01-03,192.9,195.65,189.25,191.1,47572728,
2020-01-06,191,191,185.05,185.65,28621212,
2020-01-07,187,189.4,182.3,184.7,34995035,
2020-01-08,180.2,184.2,180.2,182.55,21862695,
2020-01-09,184.85,192.75,184.25,192,40803142,
2020-01-10,192,199,190,196.35,60252338,
2020-01-13,194.75,197.75,191.4,196.25,40535961,
2020-01-14,195.7,198.25,193.6,195.85,29867542,
2020-01-15,195,201.7,194,200.35,38485962,
2020-01-16,199.5,200.6,196.9,197.55,28118140,
2020-01-17,197.25,199.45,195.7,197.3,18204088,
2020-01-20,198,201.45,194.3,195,28976013,
2020-01-21,195.5,196.4,190.2,191.4,20859400,
2020-01-22,191.95,192.5,184.25,185.6,32952072,
2020-01-23,186.75,190.4,183.8,188.4,33032086,
2020-01-24,188,191,185,186.5,21791825,
2020-01-27,185.7,186.9,180.85,182.2,30132428,
2020-01-28,183.9,184.3,174.9,176.1,38283588,
2020-01-29,178.8,188.9,178.55,188.05,61585660,
2020-01-30,190.95,192.55,184.25,186.2,70900581,
2020-01-31,186.3,188.35,175.95,176.6,75621897,
2020-02-01,175.4,178.8,163.7,165.6,42515114,
2020-02-03,163.5,168.3,159.55,163.85,66616190,
2020-02-04,166.55,168.6,161.2,165.7,49034642,
2020-02-05,167.4,184.95,166.6,183.75,92982265,
2020-02-06,182,183.4,175.75,178.85,61821140,
2020-02-07,177.4,178.15,173,173.6,45195760,
2020-02-10,173.2,173.2,168,168.9,33279372,
2020-02-11,171.85,175.15,168.4,169.75,42868276,
2020-02-12,173,173.3,169,170.95,34621395,
2020-02-13,171.35,172.35,168.1,169.5,25049848,
2020-02-14,172,176.2,168.3,169.1,56676430,
2020-02-17,170.4,171.35,166.35,169.1,32893274,
2020-02-18,168,168,158.6,161.6,52744122,
2020-02-19,162.85,164.6,153.05,158.05,78914233,
2020-02-20,157.95,162.3,156,158.5,54328194,
2020-02-24,154,155.9,149.6,150.65,39706007,
2020-02-25,152.2,153.4,147.45,149.9,52719851,
2020-02-26,146.9,147.9,143.7,144.55,47605927,
2020-02-27,144.15,146.75,141.1,145.25,51328153,
2020-02-28,138.85,139.6,127.05,128.95,94469619,
2020-03-02,133,133.9,123.8,125.4,111585697,
2020-03-03,127.5,131.4,125.25,130.35,86765576,
2020-03-04,129.6,129.6,120.55,126.2,97546902,
2020-03-05,127.55,129.15,124.25,125.75,87795649,
2020-03-06,115,117.3,112.8,114.2,83971462,
2020-03-09,109,109.85,104.25,105.7,81550460,
2020-03-11,104.85,106.5,97.8,98.9,111148611,
2020-03-12,91.1,94.9,84.1,88,143551005,
2020-03-13,81.9,94.15,78.05,89.75,106153102,
2020-03-16,85.6,87.65,82.2,82.95,73707690,
2020-03-17,83.05,85,77.4,77.95,71849223,
2020-03-18,79.9,80.45,75.1,75.5,70134169,91.11502405002412
2020-03-19,70,76.5,68.75,72.95,68124538,85.47071909571906
2020-03-20,74,79.6,72.65,77.3,86044637,80.75262265512262
2020-03-23,70,72,66,66.2,34184331,75.25427970177972
2020-03-24,69.9,71.5,63.5,68.55,49553202,70.47450216450216
2020-03-25,67.75,71.7,67.25,70.25,57716006,66.34262746512749
2020-03-26,71.45,73.5,68.3,70.8,63822905,62.720495430495404
2020-03-27,72.05,75.9,69.35,70.7,58824452,59.53518999518995
2020-03-30,68.8,70,67.25,68.15,35278179,56.51853896103897
2020-03-31,70.6,71.5,68.2,71.05,46166723,54.223799903799886
2020-04-01,70.5,71.65,67.55,67.95,38167981,51.975936748436794
2020-04-03,66.9,66.9,64.8,65.3,35346490,49.8401936026936
2020-04-07,68.55,69.3,66.9,67.25,42070735,48.27727152477148
2020-04-08,66.5,71.6,65.4,67.6,82182403,47.10454064454066
2020-04-09,69.6,76.25,69.1,74.6,112680750,47.004731842231834
2020-04-13,76,77.6,72.7,74.25,70414018,47.16305074555078
2020-04-15,75.4,78.7,71.95,72.9,81126343,47.39007335257337
2020-04-16,71.75,75.4,71,74.65,47910556,48.00919191919189
2020-04-17,78.3,78.3,74.7,76.85,58336227,49.08487012987014
2020-04-20,76.85,83.4,75.5,80.45,125427754,50.73617243867247
2020-04-21,78,78,74,74.65,58249560,51.9396572871573
2020-04-22,74.45,76.55,72.55,75.9,56529909,53.42045334295332
2020-04-23,76.75,78.65,75.4,75.65,50372620,54.959310966810946
2020-04-24,75,76.9,74,74.2,40054235,56.394041606541606
2020-04-27,75.9,76.2,74.8,75.25,27835405,57.94779461279461
2020-04-28,75.65,78.2,75.2,76.95,34825466,59.7017412217412
2020-04-29,77.45,79.3,76.55,78.15,40785025,61.5595767195767
2020-04-30,85.95,93.75,85.95,93.25,170645234,64.97736050986052
2020-05-04,87,87.2,81.5,83.9,91167307,67.24067700817703
2020-05-05,86,86.8,80.4,80.9,57123018,69.06297258297256
2020-05-06,81.55,83.95,80.35,83.2,53739428,71.05245430495427
2020-05-07,82.9,84.65,82.1,82.5,31160671,72.8213395863396
2020-05-08,84.5,84.95,80.55,81.05,35363226,74.30440235690239
2020-05-11,81.45,90.65,81.4,86.1,152592033,76.21301707551709
2020-05-12,85.95,87.7,83.5,86.2,77552355,77.99723785473783
2020-05-13,92.5,92.5,86.25,87.2,68086246,79.7527597402597
2020-05-14,83.95,85.3,82.55,83.8,46341703,80.99002044252047
2020-05-15,84.7,85.35,82.8,84.35,38594210,82.16822991822991
2020-05-18,84.5,84.5,79.6,80.65,44221575,82.81538119288119
2020-05-19,82.5,85.65,81.5,81.8,65379359,83.45397787397786
2020-05-20,81.25,84.4,80.7,83.45,36351616,84.14766835016833
2020-05-21,83.1,85.2,82.9,84.1,37290910,84.78398989898993
2020-05-22,83.4,83.9,82,82.8,29252936,85.19150793650789
2020-05-26,83.9,85.7,82.6,83.1,38018351,85.54537878787879
2020-05-27,84.1,86,84,84.55,57958863,85.97086580086578
2020-05-28,86,88.15,84.55,87,96183461,86.5799458874459
2020-05-29,85.55,87.5,84.65,87,80819025,87.10717291967295
2020-06-01,88.9,91.2,88,89.55,71081216,87.8475036075036
2020-06-02,90,97.3,89.75,96.5,125410755,89.23013468013465
2020-06-03,100,101.45,97.4,98.75,90600115,90.73334896584898
2020-06-04,99,101.4,96.8,98.5,72080989,92.0830423280424
2020-06-05,100.45,112.45,99.05,110.75,187212583,94.61640452140452
2020-06-08,114,119.15,113.35,115.45,136948454,97.48028018278015
2020-06-09,117.45,117.9,110.25,111.45,79474755,99.72856902356905
2020-06-10,111,113,108.5,111.4,84038803,101.81381673881678
2020-06-11,109.9,111.15,105,106.15,55488921,103.26225348725343
2020-06-12,98,106.25,98,105.3,92997378,104.52179653679656
2020-06-15,104.65,104.65,100.05,100.5,69320247,105.15895983645976
2020-06-16,102,103.5,92,94.75,215478234,105.10358225108236
2020-06-17,93,96.4,91.8,95.4,110831825,105.0715716690716
