Date,Open,High,Low,Close,Volume,HMA55
2020-01-01,432.95,436.45,431.25,434.3,2321850,
2020-01-02,434,442.6,432,434.95,4555670,
2020-01-03,434.65,450.4,433.05,444.6,9457180,
2020-01-06,440.9,444.7,435.1,439.95,4794923,
2020-01-07,441.4,448,437.55,446.4,4504083,
2020-01-08,442.95,446.5,439,440.1,3881918,
2020-01-09,442.7,444.85,439,439.85,3934566,
2020-01-10,440.1,449,440,443.6,4334013,
2020-01-13,447,453.65,442.55,444.6,4823348,
2020-01-14,447,449.5,444.4,446,2708589,
2020-01-15,447.6,450.7,443.65,449.05,3054107,
2020-01-16,452.25,456.35,447.4,449.05,4416809,
2020-01-17,448.2,456.25,446,454.6,3216737,
2020-01-20,454.2,456.2,446.15,449.45,2824739,
2020-01-21,448,451.75,446,447.4,2573651,
2020-01-22,448.4,453.85,445.35,446.3,3412716,
2020-01-23,447.2,452.2,445,449.85,1875787,
2020-01-24,450,452.85,446.8,447.8,2153164,
2020-01-27,447,451.75,442.2,448.4,3530914,
2020-01-28,448.25,462.5,448.05,452.9,9487290,
2020-01-29,454.85,456.75,449.45,450.1,3103817,
2020-01-30,451.5,453.75,440.3,442.1,3486193,
2020-01-31,442.6,445.4,432.65,434.3,3757229,
2020-02-01,432.95,437.4,419.4,422.8,2217675,
2020-02-03,423.8,428.9,414,417.55,4032780,
2020-02-04,416.95,426.9,412.85,425.65,4848610,
2020-02-05,429.5,431.4,421.9,426.25,3826307,
2020-02-06,428.2,438,424,430.65,7745520,
2020-02-07,432,441.75,423.2,430.8,7402556,
2020-02-10,428.55,432.75,418.3,420.3,3638523,
2020-02-11,422,424.7,416.8,418.55,4683072,
2020-02-12,418.8,421.3,414,414.6,4439987,
2020-02-13,414.6,420.1,412,418.95,3924569,
2020-02-14,420,424.75,416.5,418.55,2862205,
2020-02-17,416.2,418.5,407.3,408.4,2625157,
2020-02-18,407,410.85,399.05,408.65,4187206,
2020-02-19,410.4,414.2,400.6,403.55,5910512,
2020-02-20,403.85,411.5,403.55,404.95,4000525,
2020-02-24,406.5,414.65,395.8,397.85,12668574,
2020-02-25,402.4,402.4,385.3,388.9,10050971,
2020-02-26,385.1,386.95,372.5,374.7,12146582,
2020-02-27,375,390.7,369.45,388.5,15164166,
2020-02-28,379.65,385.6,371.1,372.9,8439591,
2020-03-02,378,383.65,363.35,369.5,6915567,
2020-03-03,374,396.4,373.25,393.55,14474553,
2020-03-04,398,412.9,387.35,405.45,26369149,
2020-03-05,409.95,414.8,401.75,404.9,9874059,
2020-03-06,390.05,403.2,390.05,400.9,6500912,
2020-03-09,396.05,403.9,385.55,393.35,13152861,
2020-03-11,394.4,395.25,380.05,385.95,9127364,
2020-03-12,365.5,372.7,346.4,354.8,11663067,
2020-03-13,341,402.95,325,384.2,15802656,
2020-03-16,376,396.4,362.8,368.55,14480706,
2020-03-17,376,395.6,364.2,370.15,12903647,
2020-03-18,383.4,386.4,355.1,362.75,12342705,367.5791305916304
2020-03-19,351.7,374.45,347.65,360.4,8728105,364.7189153439153
2020-03-20,365.2,379.5,362.2,365.25,10631944,362.70284271284277
2020-03-23,345,354.7,315.05,324.5,8018903,356.56670875420866
2020-03-24,330,348,330,335.15,6408587,351.9912782587783
2020-03-25,332,350.8,329.55,347.65,6174391,349.10745189995197
2020-03-26,365,368,336.1,338.3,11670467,345.5349651274652
2020-03-27,347,352.5,333,338.25,7745785,342.3156204906205
2020-03-30,321.65,344,312,332.7,11648309,338.8068229918228
2020-03-31,340.1,355,328.25,352.3,9954246,337.7278643578645
2020-04-01,353,355.25,338.4,343.55,6702259,335.9226346801347
2020-04-03,343.95,389.8,340,375.95,28550650,337.8471753246755
2020-04-07,398,422.85,388.3,417.35,29675452,344.27583573833573
2020-04-08,419,448.75,413.15,436.7,27810987,352.6065969215969
2020-04-09,454.4,473.9,443.4,454.45,31863686,362.49947811447794
2020-04-13,462.95,477.9,443.1,462.35,30510404,372.8930928330928
2020-04-15,474.9,488.5,444.1,449.2,32508977,381.4142063492066
2020-04-16,450,467.6,449.2,463.7,16933112,391.0690812890812
2020-04-17,476.95,476.95,448.45,457.1,19774595,399.65464285714273
2020-04-20,457.35,475,450.55,473.4,17894276,409.71939153439143
2020-04-21,467.85,490.7,464.25,473.15,30022318,419.4111544011545
2020-04-22,474.95,482.4,469,474.35,13336594,428.862362914863
2020-04-23,476.95,487.85,474.35,477.45,13748836,438.2328896103897
2020-04-24,476.95,497,473.55,485.55,23394286,448.0101010101012
2020-04-27,491,504.8,487,489.9,19311559,457.594864117364
2020-04-28,495,495.4,470.3,473.95,12847952,464.955010822511
2020-04-29,476,484.95,473.15,477.65,10166501,472.190537518037
2020-04-30,484,485,458.4,464.45,18471937,477.476761664262
2020-05-04,464.45,474.5,458,465.45,16097081,482.3568386243387
2020-05-05,469.8,472.5,454,456.3,7852607,485.72333573833566
2020-05-06,459.6,463,448,454.4,10829910,488.42107383357376
2020-05-07,462,465.7,450.2,452.2,11216370,490.21793891293845
2020-05-08,460,471.4,454.05,469,13693935,493.2173424723426
2020-05-11,473.7,475.55,461.3,463.85,10294818,495.05822150072163
2020-05-12,465,468.8,455.3,463.9,9507982,496.2693278018279
2020-05-13,469,469.45,450.2,452.35,10010346,495.60756734006725
2020-05-14,453,462.95,448.8,455.95,11764891,494.72699134199127
2020-05-15,455.95,458.9,445.55,448.6,7863397,492.541216931217
2020-05-18,447,454.6,434.25,440.7,9067512,488.9824470899473
2020-05-19,443.8,456,438.6,441.7,10126406,485.2114417989417
2020-05-20,439.9,458.45,437.25,455.75,7967090,482.84543169793164
2020-05-21,455.5,469,453,466.45,8988288,481.5684656084655
2020-05-22,467,471.9,458.05,469.4,10194360,480.60365680615683
2020-05-26,471,475.5,457,459.15,9801065,478.5558645983648
2020-05-27,464.9,464.9,443.4,450.9,13253945,475.6275048100048
2020-05-28,453.9,461.65,444.7,459.1,12633089,473.698298460798
2020-05-29,460,481.6,458,474.25,12663543,473.42428932178933
2020-06-01,483.5,483.7,458.3,465.4,18563845,472.24224386724393
2020-06-02,470,481,468.15,473.1,10978082,471.96548941798943
2020-06-03,474.95,481.6,473,476.15,7768553,472.0690175565173
2020-06-04,473,498,472.1,494.85,19100370,474.23676166426156
2020-06-05,501,511,492.2,494.25,22798422,476.36172799422803
2020-06-08,498.75,498.75,485.05,489,9182445,477.9917303992304
2020-06-09,492,512.7,492,500.75,25884208,480.86908369408377
2020-06-10,502.5,507,493.55,499.15,10636665,483.5386303511302
2020-06-11,490,493.8,469.1,473.65,18547537,483.3762025012025
2020-06-12,455,481.9,455,480.1,11499860,483.933472823473
2020-06-15,481,489.4,472.7,485.8,10727543,485.05325877825913
2020-06-16,489.4,493.5,476.5,483.4,11249453,485.8280435305433
2020-06-17,484.15,489.75,479.1,485.65,8222224,486.78200216450165
2020-06-18,485.65,488.5,483,484.25,4077225,487.5955928330933
2020-06-19,486.8,491.95,485.2,488.1,8114876,488.80244829244845
2020-06-22,492.2,501.2,486,493.2,9204207,490.52496272246276
2020-06-23,493.2,503,489.5,500.45,10732868,492.90874218374216
2020-06-24,502,503.4,481,484.4,8567595,493.4463576238572
2020-06-25,480.3,492.5,477,487.65,6954202,494.228548581049
2020-06-26,490.25,491,472.2,479.95,7492508,494.03089826839863
2020-06-29,475.5,487.35,475,482,5727890,493.9180423280424
2020-06-30,483.4,483.95,469.8,472.95,8339627,492.738635161135
2020-07-01,473.5,475.8,466.15,468.15,5984010,491.03408970658927
2020-07-02,468,474.95,467.95,473,3732197,489.86469696969726
2020-07-03,477,479.35,472,476.85,4666366,489.0414393939397
2020-07-06,478,481.25,471.4,480.2,5995308,488.4577633477633
2020-07-07,480,486,476.15,479.25,6793461,487.6713756613756
2020-07-08,482.55,488,479.95,482.5,6279478,487.2211303511301
2020-07-09,484.55,487.2,480.35,481.95,3184423,486.62738936988933
2020-07-10,484.65,498.9,483.05,493.9,14899981,487.27289442039455
2020-07-13,495,501.7,492.3,499.7,7504401,488.45860750360754
2020-07-14,500,503.9,490.1,492.1,6997303,488.81882154882175
2020-07-15,494.2,499.4,492.2,495.1,4710293,489.5160930735928
2020-07-16,496,505.95,490.6,499.7,11263599,490.6773232323231
2020-07-17,499.6,509.55,497.35,503.6,9592498,492.27868686868703
2020-07-20,501.9,501.9,481.6,483.8,16111403,491.75192760942787
2020-07-21,488,488.2,475,477.25,8471187,490.48224386724394
2020-07-22,479.65,488,471.6,474.3,9848012,488.91923039923034
2020-07-23,477.95,481.85,474.05,476,5416318,487.61089466089453
2020-07-24,490,497.8,481.25,485.6,19812565,487.3843097643098
2020-07-27,484.85,487.6,469,475.5,6112630,486.0975348725347
2020-07-28,475.5,483.75,473.25,482.6,5917310,485.62199134199165
2020-07-29,485.7,496.3,484.15,493,8531989,486.30200937950957
2020-07-30,493.2,513.2,487.3,509.95,17535910,488.81805315055306
2020-07-31,514.25,541,507.5,531.7,41253779,493.6515921115921
2020-08-03,534.1,540.2,516.8,519.4,25348260,496.96619769119764
2020-08-04,522,532.4,517.25,528.95,11950188,501.18200216450214
2020-08-05,537.9,538,527.05,528.85,10928710,505.18513828763855
2020-08-06,533.9,541.45,526.15,532.25,10920296,509.3612674362673
2020-08-07,532.3,535.45,522.6,525.95,7275659,512.5983152958156
2020-08-10,526,550.8,526,543.85,16271351,517.4860365560364
2020-08-11,548,549.6,535.1,541.05,7774090,521.747234247234
2020-08-12,540.75,540.75,529.75,532.15,7407250,524.7683597883598
2020-08-13,532.15,535.95,519.05,520.8,8730794,526.351305916306
2020-08-14,523.5,536,522,531.35,11787371,528.8848328523331
